 CaseName (Patient Code) ,  timestamp (i) ; seconds from 1st Midnight ,  timestamp (i) ; hours from 1st Midnight ,   RR(i) msec   ,   QT(i) msec   ,    CODE of class. of beat (i)    ,  NAME of class. of beat (i)  ,  used ECG channel# = 1 / I ; epoch length (sec) =  900 ; analysis date = 18-Jun-2025 ; BaseQTprogramVer = 20171130DF_types1-16_DeepFork ; Data File Format Type (Source) = EPS Prucka+GE
07-15-37_8_hours_part4_v2 , 3.32157040000e+04 , 9.22658444444e+00 , 9.6100000e+02 , 3.8536875e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.32166650000e+04 , 9.22685138889e+00 , 1.0010000e+03 , 3.8512500e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.32176660000e+04 , 9.22712944444e+00 , 1.0020000e+03 , 3.8878125e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.32186680000e+04 , 9.22740777778e+00 , 9.6900000e+02 , 3.8622188e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.32196370000e+04 , 9.22767694444e+00 , 9.5100000e+02 , 3.8415000e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.32205880000e+04 , 9.22794111111e+00 , 9.8100000e+02 , 3.8707500e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.32215690000e+04 , 9.22821361111e+00 , 9.7100000e+02 , 3.9268125e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.32225400000e+04 , 9.22848333333e+00 , 9.1500000e+02 , 3.8780625e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.32234550000e+04 , 9.22873750000e+00 , 8.9700000e+02 , 3.8354063e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.32243520000e+04 , 9.22898666667e+00 , 9.2900000e+02 , 3.8670938e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.32252810000e+04 , 9.22924472222e+00 , 9.6200000e+02 , 3.8914688e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.32262430000e+04 , 9.22951194444e+00 , 9.1800000e+02 , 3.8646562e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.32271610000e+04 , 9.22976694444e+00 , 9.4000000e+02 , 3.8622188e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.32281010000e+04 , 9.23002805556e+00 , 9.6700000e+02 , 3.9036562e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.32290680000e+04 , 9.23029666667e+00 , 9.6100000e+02 , 3.9182813e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.32300290000e+04 , 9.23056361111e+00 , 9.1600000e+02 , 3.8926875e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.32309450000e+04 , 9.23081805556e+00 , 8.9300000e+02 , 3.8817188e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.32318380000e+04 , 9.23106611111e+00 , 8.9200000e+02 , 3.8841562e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.32327300000e+04 , 9.23131388889e+00 , 9.1100000e+02 , 3.8939062e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.32336410000e+04 , 9.23156694444e+00 , 9.1200000e+02 , 3.8634375e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.32345530000e+04 , 9.23182027778e+00 , 9.2800000e+02 , 3.8829375e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.32354810000e+04 , 9.23207805556e+00 , 9.1600000e+02 , 3.9060938e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.32363970000e+04 , 9.23233250000e+00 , 8.7900000e+02 , 3.8475937e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.32372760000e+04 , 9.23257666667e+00 , 8.7400000e+02 , 3.8573438e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.32381500000e+04 , 9.23281944444e+00 , 8.8300000e+02 , 3.8902500e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.32390330000e+04 , 9.23306472222e+00 , 9.0300000e+02 , 3.8792812e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.32399360000e+04 , 9.23331555556e+00 , 8.7300000e+02 , 3.8817188e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.32408090000e+04 , 9.23355805556e+00 , 8.9500000e+02 , 3.8500312e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.32417040000e+04 , 9.23380666667e+00 , 9.4800000e+02 , 3.8841563e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.32426520000e+04 , 9.23407000000e+00 , 9.7100000e+02 , 3.9231562e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.32436230000e+04 , 9.23433972222e+00 , 9.1400000e+02 , 3.8731875e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.32445370000e+04 , 9.23459361111e+00 , 9.1300000e+02 , 3.8500312e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.32454500000e+04 , 9.23484722222e+00 , 9.3700000e+02 , 3.8914687e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.32463870000e+04 , 9.23510750000e+00 , 9.5700000e+02 , 3.9316875e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.32473440000e+04 , 9.23537333333e+00 , 9.2000000e+02 , 3.8902500e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.32482640000e+04 , 9.23562888889e+00 , 9.4200000e+02 , 3.8756250e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.32492060000e+04 , 9.23589055556e+00 , 9.4600000e+02 , 3.8963438e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.32501520000e+04 , 9.23615333333e+00 , 9.1000000e+02 , 3.8914688e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.32510620000e+04 , 9.23640611111e+00 , 9.5700000e+02 , 3.8561250e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.32520190000e+04 , 9.23667194444e+00 , 9.9500000e+02 , 3.9146250e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.32530140000e+04 , 9.23694833333e+00 , 9.8300000e+02 , 3.9073125e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.32539970000e+04 , 9.23722138889e+00 , 9.5700000e+02 , 3.8634375e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.32549540000e+04 , 9.23748722222e+00 , 9.9200000e+02 , 3.8865937e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.32559460000e+04 , 9.23776277778e+00 , 9.9900000e+02 , 3.9316875e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.32569450000e+04 , 9.23804027778e+00 , 9.3600000e+02 , 3.9085312e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.32578810000e+04 , 9.23830027778e+00 , 9.0400000e+02 , 3.9243750e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.32587850000e+04 , 9.23855138889e+00 , 8.6200000e+02 , 3.9292500e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.32596470000e+04 , 9.23879083333e+00 , 8.1500000e+02 , 3.7269375e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.32604620000e+04 , 9.23901722222e+00 , 7.6000000e+02 ,  , -6.000 , QT_noisy , 
07-15-37_8_hours_part4_v2 , 3.32612220000e+04 , 9.23922833333e+00 , 7.6100000e+02 ,  , -6.000 , QT_noisy , 
07-15-37_8_hours_part4_v2 , 3.32619830000e+04 , 9.23943972222e+00 , 7.7600000e+02 , 3.8427188e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.32627590000e+04 , 9.23965527778e+00 , 7.4900000e+02 , 3.9377812e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.32635080000e+04 , 9.23986333333e+00 , 7.3500000e+02 , 3.8622187e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.32642430000e+04 , 9.24006750000e+00 , 7.1600000e+02 , 3.7927500e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.32649590000e+04 , 9.24026638889e+00 , 7.0300000e+02 , 3.9292500e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.32656620000e+04 , 9.24046166667e+00 , 7.0700000e+02 , 3.8232187e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.32663690000e+04 , 9.24065805556e+00 , 7.2300000e+02 , 3.8573438e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.32670920000e+04 , 9.24085888889e+00 , 7.9600000e+02 , 3.7830000e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.32678880000e+04 , 9.24108000000e+00 , 1.0210000e+03 , 3.8634375e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.32689090000e+04 , 9.24136361111e+00 , 1.0860000e+03 , 3.9743437e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.32699950000e+04 , 9.24166527778e+00 , 1.0280000e+03 , 3.9536250e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.32710230000e+04 , 9.24195083333e+00 , 1.0080000e+03 , 3.8939063e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.32720310000e+04 , 9.24223083333e+00 , 1.0140000e+03 , 3.8902500e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.32730450000e+04 , 9.24251250000e+00 , 1.0110000e+03 , 3.9195000e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.32740560000e+04 , 9.24279333333e+00 , 9.7600000e+02 , 3.9195000e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.32750320000e+04 , 9.24306444444e+00 , 9.7200000e+02 , 3.8792812e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.32760040000e+04 , 9.24333444444e+00 , 9.8000000e+02 , 3.8951250e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.32769840000e+04 , 9.24360666667e+00 , 9.5700000e+02 , 3.8951250e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.32779410000e+04 , 9.24387250000e+00 , 9.1800000e+02 , 3.9195000e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.32788590000e+04 , 9.24412750000e+00 , 9.3500000e+02 , 3.8695312e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.32797940000e+04 , 9.24438722222e+00 , 9.6500000e+02 , 3.9060937e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.32807590000e+04 , 9.24465527778e+00 , 9.7900000e+02 , 3.8817188e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.32817380000e+04 , 9.24492722222e+00 , 9.3800000e+02 , 3.9073125e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.32826760000e+04 , 9.24518777778e+00 , 9.1400000e+02 , 3.8585625e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.32835900000e+04 , 9.24544166667e+00 , 9.2400000e+02 , 3.8792813e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.32845140000e+04 , 9.24569833333e+00 , 9.7000000e+02 , 3.8719687e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.32854840000e+04 , 9.24596777778e+00 , 9.8100000e+02 , 3.9219375e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.32864650000e+04 , 9.24624027778e+00 , 9.5600000e+02 , 3.8695312e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.32874210000e+04 , 9.24650583333e+00 , 1.0060000e+03 , 3.8683125e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.32884270000e+04 , 9.24678527778e+00 , 1.0290000e+03 , 3.9073125e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.32894560000e+04 , 9.24707111111e+00 , 9.7800000e+02 , 3.9085312e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.32904340000e+04 , 9.24734277778e+00 , 9.8900000e+02 , 3.8390625e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.32914230000e+04 , 9.24761750000e+00 , 1.0070000e+03 , 3.8792812e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.32924300000e+04 , 9.24789722222e+00 , 9.8500000e+02 , 3.9182812e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.32934150000e+04 , 9.24817083333e+00 , 8.6800000e+02 , 3.8926875e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.32942830000e+04 , 9.24841194444e+00 , 8.3400000e+02 , 3.9073125e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.32951170000e+04 , 9.24864361111e+00 , 7.8200000e+02 ,  , -1.000 , PVC_SofSL , 
07-15-37_8_hours_part4_v2 , 3.32958990000e+04 , 9.24886083333e+00 , 1.4400000e+03 ,  , -2.000 , PVC_LofSL , 
07-15-37_8_hours_part4_v2 , 3.32973390000e+04 , 9.24926083333e+00 , 5.4200000e+02 ,  , -3.250 , PVC_Senevl , 
07-15-37_8_hours_part4_v2 , 3.32978810000e+04 , 9.24941138889e+00 , 8.6500000e+02 ,  , -5.000 , QT_outOR1postPVC , 
07-15-37_8_hours_part4_v2 , 3.32987460000e+04 , 9.24965166667e+00 , 6.7800000e+02 ,  , -5.000 , QT_outOR1postPVC , 
07-15-37_8_hours_part4_v2 , 3.32994240000e+04 , 9.24984000000e+00 , 6.6700000e+02 ,  , -6.000 , QT_noisy , 
07-15-37_8_hours_part4_v2 , 3.33000910000e+04 , 9.25002527778e+00 , 6.5300000e+02 , 3.8061562e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.33007440000e+04 , 9.25020666667e+00 , 6.4200000e+02 ,  , -5.000 , QT_outOR1postPVC , 
07-15-37_8_hours_part4_v2 , 3.33013860000e+04 , 9.25038500000e+00 , 6.4100000e+02 , 3.7257187e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.33020270000e+04 , 9.25056305556e+00 , 6.3900000e+02 , 3.8268750e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.33026660000e+04 , 9.25074055556e+00 , 6.4000000e+02 , 3.8025000e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.33033060000e+04 , 9.25091833333e+00 , 6.3800000e+02 , 3.6160312e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.33039440000e+04 , 9.25109555556e+00 , 6.5300000e+02 , 3.6781875e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.33045970000e+04 , 9.25127694444e+00 , 6.6300000e+02 , 3.8025000e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.33052600000e+04 , 9.25146111111e+00 , 6.7500000e+02 , 3.8305313e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.33059350000e+04 , 9.25164861111e+00 , 6.7400000e+02 , 3.8926875e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.33066090000e+04 , 9.25183583333e+00 , 6.8000000e+02 , 3.6672187e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.33072890000e+04 , 9.25202472222e+00 , 6.7600000e+02 , 3.8683125e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.33079650000e+04 , 9.25221250000e+00 , 6.7200000e+02 , 3.8914687e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.33086370000e+04 , 9.25239916667e+00 , 6.6800000e+02 , 3.6001875e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.33093050000e+04 , 9.25258472222e+00 , 6.7200000e+02 , 3.7744687e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.33099770000e+04 , 9.25277138889e+00 , 6.8000000e+02 , 3.8329688e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.33106570000e+04 , 9.25296027778e+00 , 7.0000000e+02 , 3.8317500e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.33113570000e+04 , 9.25315472222e+00 , 7.3000000e+02 , 3.8463750e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.33120870000e+04 , 9.25335750000e+00 , 7.3900000e+02 , 3.9073125e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.33128260000e+04 , 9.25356277778e+00 , 7.6500000e+02 , 3.7756875e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.33135910000e+04 , 9.25377527778e+00 , 7.9100000e+02 , 3.8585625e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.33143820000e+04 , 9.25399500000e+00 , 8.2200000e+02 , 3.8500313e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.33152040000e+04 , 9.25422333333e+00 , 8.4200000e+02 , 3.9060937e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.33160460000e+04 , 9.25445722222e+00 , 8.2300000e+02 , 3.8536875e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.33168690000e+04 , 9.25468583333e+00 , 8.2200000e+02 , 3.8207812e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.33176910000e+04 , 9.25491416667e+00 , 8.7600000e+02 , 3.8073750e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.33185670000e+04 , 9.25515750000e+00 , 9.0400000e+02 , 3.8402812e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.33194710000e+04 , 9.25540861111e+00 , 9.1900000e+02 , 3.8183437e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.33203900000e+04 , 9.25566388889e+00 , 8.4100000e+02 , 3.8439375e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.33212310000e+04 , 9.25589750000e+00 , 8.5200000e+02 , 3.7525312e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.33220830000e+04 , 9.25613416667e+00 , 8.7700000e+02 , 3.7878750e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.33229600000e+04 , 9.25637777778e+00 , 8.9200000e+02 , 3.7781250e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.33238520000e+04 , 9.25662555556e+00 , 8.3600000e+02 , 3.7769063e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.33246880000e+04 , 9.25685777778e+00 , 8.1600000e+02 , 3.7476562e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.33255040000e+04 , 9.25708444444e+00 , 8.7800000e+02 , 3.7330312e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.33263820000e+04 , 9.25732833333e+00 , 9.6700000e+02 , 3.7830000e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.33273490000e+04 , 9.25759694444e+00 , 9.9200000e+02 , 3.7951875e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.33283410000e+04 , 9.25787250000e+00 , 9.8500000e+02 , 3.7927500e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.33293260000e+04 , 9.25814611111e+00 , 1.0320000e+03 , 3.7964062e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.33303580000e+04 , 9.25843277778e+00 , 1.0170000e+03 , 3.8146875e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.33313750000e+04 , 9.25871527778e+00 , 9.9500000e+02 , 3.8085938e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.33323700000e+04 , 9.25899166667e+00 , 9.4800000e+02 , 3.8232187e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.33333180000e+04 , 9.25925500000e+00 , 9.5500000e+02 , 3.8012812e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.33342730000e+04 , 9.25952027778e+00 , 9.7800000e+02 , 3.8061562e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.33352510000e+04 , 9.25979194444e+00 , 9.8600000e+02 , 3.8085938e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.33362370000e+04 , 9.26006583333e+00 , 9.6500000e+02 , 3.8159062e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.33372020000e+04 , 9.26033388889e+00 , 9.8200000e+02 , 3.8159062e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.33381830000e+04 , 9.26060638889e+00 , 9.8800000e+02 , 4.2958125e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.33391710000e+04 , 9.26088083333e+00 , 9.7800000e+02 , 4.3181250e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.33401490000e+04 , 9.26115250000e+00 , 9.3800000e+02 , 3.8110312e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.33410870000e+04 , 9.26141305556e+00 , 9.4200000e+02 , 3.7988437e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.33420280000e+04 , 9.26167444444e+00 , 9.7700000e+02 , 4.2945000e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.33430050000e+04 , 9.26194583333e+00 , 9.8700000e+02 , 4.2669375e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.33439920000e+04 , 9.26222000000e+00 , 9.6700000e+02 , 4.2958125e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.33449590000e+04 , 9.26248861111e+00 , 9.1000000e+02 , 4.2918750e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.33458690000e+04 , 9.26274138889e+00 , 8.9900000e+02 , 4.3456875e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.33467680000e+04 , 9.26299111111e+00 , 9.2200000e+02 , 4.2525000e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.33476900000e+04 , 9.26324722222e+00 , 9.5400000e+02 , 4.3102500e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.33486440000e+04 , 9.26351222222e+00 , 9.3100000e+02 , 4.2905625e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.33495750000e+04 , 9.26377083333e+00 , 8.8600000e+02 , 4.2945000e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.33504610000e+04 , 9.26401694444e+00 , 8.9800000e+02 , 4.2564375e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.33513590000e+04 , 9.26426638889e+00 , 9.2200000e+02 , 4.3128750e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.33522810000e+04 , 9.26452250000e+00 , 8.9000000e+02 , 4.3023750e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.33531710000e+04 , 9.26476972222e+00 , 8.5700000e+02 , 4.2774375e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.33540280000e+04 , 9.26500777778e+00 , 8.4700000e+02 , 4.2406875e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.33548750000e+04 , 9.26524305556e+00 , 8.6900000e+02 , 4.2748125e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.33557440000e+04 , 9.26548444444e+00 , 8.4600000e+02 , 4.2761250e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.33565900000e+04 , 9.26571944444e+00 , 8.4500000e+02 , 4.2840000e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.33574350000e+04 , 9.26595416667e+00 , 9.5100000e+02 , 4.2511875e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.33583860000e+04 , 9.26621833333e+00 , 1.0090000e+03 , 4.3561875e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.33593950000e+04 , 9.26649861111e+00 , 1.0040000e+03 , 4.3338750e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.33603990000e+04 , 9.26677750000e+00 , 9.6600000e+02 , 4.3417500e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.33613650000e+04 , 9.26704583333e+00 , 9.5500000e+02 , 4.3115625e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.33623200000e+04 , 9.26731111111e+00 , 9.3800000e+02 , 4.3365000e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.33632580000e+04 , 9.26757166667e+00 , 9.1300000e+02 , 4.3391250e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.33641710000e+04 , 9.26782527778e+00 , 8.6600000e+02 , 4.3207500e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.33650370000e+04 , 9.26806583333e+00 , 8.8100000e+02 , 4.3207500e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.33659180000e+04 , 9.26831055556e+00 , 8.9500000e+02 , 4.3128750e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.33668130000e+04 , 9.26855916667e+00 , 9.0400000e+02 , 4.3351875e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.33677170000e+04 , 9.26881027778e+00 , 8.7300000e+02 , 4.3089375e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.33685900000e+04 , 9.26905277778e+00 , 8.7100000e+02 , 4.3246875e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.33694610000e+04 , 9.26929472222e+00 , 9.1600000e+02 , 4.3089375e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.33703770000e+04 , 9.26954916667e+00 , 9.3800000e+02 , 4.3483125e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.33713150000e+04 , 9.26980972222e+00 , 9.2000000e+02 , 4.3365000e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.33722350000e+04 , 9.27006527778e+00 , 8.5900000e+02 , 4.3417500e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.33730940000e+04 , 9.27030388889e+00 , 8.6100000e+02 , 4.3128750e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.33739550000e+04 , 9.27054305556e+00 , 8.6900000e+02 , 4.3194375e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.33748240000e+04 , 9.27078444444e+00 , 8.9300000e+02 , 4.3273125e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 3.33757170000e+04 , 9.27103250000e+00 , 8.7400000e+02 , 4.2958125e+02 , 1.000 , allOK , 
