 CaseName (Patient Code) ,  timestamp (i) ; seconds from 1st Midnight ,  timestamp (i) ; hours from 1st Midnight ,   RR(i) msec   ,   QT(i) msec   ,    CODE of class. of beat (i)    ,  NAME of class. of beat (i)  ,  used ECG channel# = 1 / I ; epoch length (sec) =  900 ; analysis date = 18-Jun-2025 ; BaseQTprogramVer = 20171130DF_types1-16_DeepFork ; Data File Format Type (Source) = EPS Prucka+GE
07-15-37_8_hours_part1_v2 , 3.31505690000e+04 , 9.20849138889e+00 , 8.6500000e+02 , 4.0994219e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.31514340000e+04 , 9.20873166667e+00 , 8.3100000e+02 , 4.1837188e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.31522650000e+04 , 9.20896250000e+00 , 8.3500000e+02 , 4.0786719e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.31531000000e+04 , 9.20919444444e+00 , 8.6300000e+02 , 4.1227656e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.31539630000e+04 , 9.20943416667e+00 , 8.7500000e+02 , 4.1681563e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.31548380000e+04 , 9.20967722222e+00 , 8.3300000e+02 , 4.1422187e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.31556710000e+04 , 9.20990861111e+00 , 8.6300000e+02 , 4.1123906e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.31565340000e+04 , 9.21014833333e+00 , 8.6800000e+02 , 4.1422188e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.31574020000e+04 , 9.21038944444e+00 , 8.3500000e+02 , 4.1798281e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.31582370000e+04 , 9.21062138889e+00 , 8.5800000e+02 , 4.0929375e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.31590950000e+04 , 9.21085972222e+00 , 9.0300000e+02 , 4.1409219e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.31599980000e+04 , 9.21111055556e+00 , 9.0300000e+02 , 4.1409219e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.31609010000e+04 , 9.21136138889e+00 , 8.6600000e+02 , 4.1422187e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.31617670000e+04 , 9.21160194444e+00 , 8.9400000e+02 , 4.1266562e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.31626610000e+04 , 9.21185027778e+00 , 8.9000000e+02 , 4.1863125e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.31635510000e+04 , 9.21209750000e+00 , 8.4700000e+02 , 4.1785312e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.31643980000e+04 , 9.21233277778e+00 , 8.5900000e+02 , 4.1097969e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.31652570000e+04 , 9.21257138889e+00 , 8.8600000e+02 , 4.1577813e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.31661430000e+04 , 9.21281750000e+00 , 8.9400000e+02 , 4.1123906e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.31670370000e+04 , 9.21306583333e+00 , 8.5500000e+02 , 4.1824219e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.31678920000e+04 , 9.21330333333e+00 , 8.8100000e+02 , 4.1097969e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.31687730000e+04 , 9.21354805556e+00 , 8.8500000e+02 , 4.1603750e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.31696580000e+04 , 9.21379388889e+00 , 8.6400000e+02 , 4.2226250e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.31705220000e+04 , 9.21403388889e+00 , 8.3900000e+02 , 4.1577813e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.31713610000e+04 , 9.21426694444e+00 , 8.7900000e+02 , 4.1097969e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.31722400000e+04 , 9.21451111111e+00 , 8.9800000e+02 , 4.1889062e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.31731380000e+04 , 9.21476055556e+00 , 8.5000000e+02 , 4.1577813e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.31739880000e+04 , 9.21499666667e+00 , 8.7700000e+02 , 4.1422188e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.31748650000e+04 , 9.21524027778e+00 , 8.8800000e+02 , 4.1448125e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.31757530000e+04 , 9.21548694444e+00 , 8.6700000e+02 , 4.1590781e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.31766200000e+04 , 9.21572777778e+00 , 8.3900000e+02 , 4.1590781e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.31774590000e+04 , 9.21596083333e+00 , 8.5500000e+02 , 4.1123906e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.31783140000e+04 , 9.21619833333e+00 , 8.7900000e+02 , 4.1720469e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.31791930000e+04 , 9.21644250000e+00 , 8.5300000e+02 , 4.1863125e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.31800460000e+04 , 9.21667944444e+00 , 8.3600000e+02 , 4.1590781e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.31808820000e+04 , 9.21691166667e+00 , 8.6800000e+02 , 4.1564844e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.31817500000e+04 , 9.21715277778e+00 , 8.7900000e+02 , 4.1059062e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.31826290000e+04 , 9.21739694444e+00 , 8.4300000e+02 , 4.2239219e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.31834720000e+04 , 9.21763111111e+00 , 8.4800000e+02 , 4.0838594e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.31843200000e+04 , 9.21786666667e+00 , 8.5700000e+02 , 4.1318437e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.31851770000e+04 , 9.21810472222e+00 , 8.6600000e+02 , 4.1668594e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.31860430000e+04 , 9.21834527778e+00 , 8.2400000e+02 , 4.1824219e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.31868670000e+04 , 9.21857416667e+00 , 8.3400000e+02 , 4.1435156e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.31877010000e+04 , 9.21880583333e+00 , 8.3900000e+02 , 4.1551875e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.31885400000e+04 , 9.21903888889e+00 , 8.3200000e+02 , 4.1694531e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.31893720000e+04 , 9.21927000000e+00 , 8.1700000e+02 , 4.1577812e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.31901890000e+04 , 9.21949694444e+00 , 8.5500000e+02 , 4.1072031e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.31910440000e+04 , 9.21973444444e+00 , 8.8300000e+02 , 4.1798281e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.31919270000e+04 , 9.21997972222e+00 , 8.9100000e+02 , 4.1409219e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.31928180000e+04 , 9.22022722222e+00 , 8.4700000e+02 , 4.1564844e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.31936650000e+04 , 9.22046250000e+00 , 8.8900000e+02 , 4.0955312e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.31945540000e+04 , 9.22070944444e+00 , 8.8200000e+02 , 4.1603750e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.31954360000e+04 , 9.22095444444e+00 , 8.5200000e+02 , 4.1927969e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.31962880000e+04 , 9.22119111111e+00 , 8.2100000e+02 , 4.1435156e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.31971090000e+04 , 9.22141916667e+00 , 8.2900000e+02 , 4.0955312e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.31979380000e+04 , 9.22164944444e+00 , 8.6000000e+02 , 4.1564844e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.31987980000e+04 , 9.22188833333e+00 , 8.4900000e+02 , 4.2355938e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.31996470000e+04 , 9.22212416667e+00 , 8.4900000e+02 , 4.0890469e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32004960000e+04 , 9.22236000000e+00 , 8.8900000e+02 , 4.0851562e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32013850000e+04 , 9.22260694444e+00 , 9.0500000e+02 , 4.1668594e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32022900000e+04 , 9.22285833333e+00 , 8.5800000e+02 , 4.2096562e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32031480000e+04 , 9.22309666667e+00 , 8.7700000e+02 , 4.1123906e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32040250000e+04 , 9.22334027778e+00 , 8.9300000e+02 , 4.1422188e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32049180000e+04 , 9.22358833333e+00 , 8.8400000e+02 , 4.1396250e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32058020000e+04 , 9.22383388889e+00 , 8.5000000e+02 , 4.1409219e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32066520000e+04 , 9.22407000000e+00 , 8.7600000e+02 , 4.1123906e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32075280000e+04 , 9.22431333333e+00 , 8.9200000e+02 , 4.1435156e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32084200000e+04 , 9.22456111111e+00 , 8.7800000e+02 , 4.1824219e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32092980000e+04 , 9.22480500000e+00 , 8.4200000e+02 , 4.1577812e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32101400000e+04 , 9.22503888889e+00 , 8.5500000e+02 , 4.0605156e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32109950000e+04 , 9.22527638889e+00 , 8.5100000e+02 , 4.1318437e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32118460000e+04 , 9.22551277778e+00 , 8.3100000e+02 , 4.1577812e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32126770000e+04 , 9.22574361111e+00 , 8.0000000e+02 , 4.1850156e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32134770000e+04 , 9.22596583333e+00 , 8.2300000e+02 , 4.0592188e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32143000000e+04 , 9.22619444444e+00 , 8.4300000e+02 , 4.1577813e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32151430000e+04 , 9.22642861111e+00 , 8.7500000e+02 , 4.1188750e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32160180000e+04 , 9.22667166667e+00 , 8.6400000e+02 , 4.2420781e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32168820000e+04 , 9.22691166667e+00 , 8.6700000e+02 , 4.1214688e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32177490000e+04 , 9.22715250000e+00 , 8.9100000e+02 , 4.1085000e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32186400000e+04 , 9.22740000000e+00 , 9.1200000e+02 , 4.1435156e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32195520000e+04 , 9.22765333333e+00 , 8.9300000e+02 , 4.1824219e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32204450000e+04 , 9.22790138889e+00 , 8.7500000e+02 , 4.1201719e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32213200000e+04 , 9.22814444444e+00 , 9.0900000e+02 , 4.1409219e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32222290000e+04 , 9.22839694444e+00 , 9.1800000e+02 , 4.1435156e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32231470000e+04 , 9.22865194444e+00 , 9.1000000e+02 , 4.1577813e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32240570000e+04 , 9.22890472222e+00 , 8.6500000e+02 , 4.1707500e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32249220000e+04 , 9.22914500000e+00 , 8.6700000e+02 , 4.1279531e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32257890000e+04 , 9.22938583333e+00 , 8.7800000e+02 , 4.1136875e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32266670000e+04 , 9.22962972222e+00 , 8.8800000e+02 , 4.1396250e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32275550000e+04 , 9.22987638889e+00 , 8.5000000e+02 , 4.2083594e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32284050000e+04 , 9.23011250000e+00 , 8.6400000e+02 , 4.1097969e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32292690000e+04 , 9.23035250000e+00 , 8.7700000e+02 , 4.1305469e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32301460000e+04 , 9.23059611111e+00 , 8.8900000e+02 , 4.1564844e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32310350000e+04 , 9.23084305556e+00 , 8.5500000e+02 , 4.2381875e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32318900000e+04 , 9.23108055556e+00 , 8.5100000e+02 , 4.1072031e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32327410000e+04 , 9.23131694444e+00 , 8.8000000e+02 , 4.1577813e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32336210000e+04 , 9.23156138889e+00 , 8.9100000e+02 , 4.1435156e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32345120000e+04 , 9.23180888889e+00 , 8.7300000e+02 , 4.1876094e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32353850000e+04 , 9.23205138889e+00 , 8.4000000e+02 , 4.1409219e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32362250000e+04 , 9.23228472222e+00 , 8.6500000e+02 , 4.1175781e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32370900000e+04 , 9.23252500000e+00 , 8.7500000e+02 , 4.1409219e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32379650000e+04 , 9.23276805556e+00 , 8.4700000e+02 , 4.2044688e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32388120000e+04 , 9.23300333333e+00 , 8.5500000e+02 , 4.0838594e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32396670000e+04 , 9.23324083333e+00 , 8.6900000e+02 , 4.1564844e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32405360000e+04 , 9.23348222222e+00 , 8.9200000e+02 , 4.1110938e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32414280000e+04 , 9.23373000000e+00 , 8.6200000e+02 , 4.2057656e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32422900000e+04 , 9.23396944444e+00 , 8.8400000e+02 , 4.1085000e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32431740000e+04 , 9.23421500000e+00 , 8.9200000e+02 , 4.1409219e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32440660000e+04 , 9.23446277778e+00 , 8.9000000e+02 , 4.1564844e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32449560000e+04 , 9.23471000000e+00 , 8.4800000e+02 , 4.2148438e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32458040000e+04 , 9.23494555556e+00 , 8.6600000e+02 , 4.0890469e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32466700000e+04 , 9.23518611111e+00 , 8.5600000e+02 , 4.1448125e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32475260000e+04 , 9.23542388889e+00 , 8.5900000e+02 , 4.1811250e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32483850000e+04 , 9.23566250000e+00 , 8.3000000e+02 , 4.1927969e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32492150000e+04 , 9.23589305556e+00 , 8.3200000e+02 , 4.0825625e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32500470000e+04 , 9.23612416667e+00 , 8.2400000e+02 , 4.1279531e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32508710000e+04 , 9.23635305556e+00 , 7.9100000e+02 , 4.0825625e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32516620000e+04 , 9.23657277778e+00 , 7.6300000e+02 , 4.1318437e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32524250000e+04 , 9.23678472222e+00 , 7.4500000e+02 , 4.0812656e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32531700000e+04 , 9.23699166667e+00 , 7.2800000e+02 , 4.1136875e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32538980000e+04 , 9.23719388889e+00 , 7.3500000e+02 , 4.0773750e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32546330000e+04 , 9.23739805556e+00 , 7.6700000e+02 , 4.0851562e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32554000000e+04 , 9.23761111111e+00 , 7.8100000e+02 , 4.0838594e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32561810000e+04 , 9.23782805556e+00 , 7.4900000e+02 , 4.1085000e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32569300000e+04 , 9.23803611111e+00 , 7.5700000e+02 , 4.1085000e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32576870000e+04 , 9.23824638889e+00 , 7.8200000e+02 , 4.1435156e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32584690000e+04 , 9.23846361111e+00 , 8.2700000e+02 , 4.1188750e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32592960000e+04 , 9.23869333333e+00 , 7.7000000e+02 , 4.2083594e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32600660000e+04 , 9.23890722222e+00 , 7.7700000e+02 , 4.0306875e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32608430000e+04 , 9.23912305556e+00 , 7.9900000e+02 , 4.1123906e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32616420000e+04 , 9.23934500000e+00 , 8.4100000e+02 , 4.1577812e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32624830000e+04 , 9.23957861111e+00 , 8.0800000e+02 , 4.1902031e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32632910000e+04 , 9.23980305556e+00 , 8.3300000e+02 , 4.0579219e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32641240000e+04 , 9.24003444444e+00 , 8.6000000e+02 , 4.1396250e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32649840000e+04 , 9.24027333333e+00 , 8.8000000e+02 , 4.1123906e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32658640000e+04 , 9.24051777778e+00 , 8.3800000e+02 , 4.2096562e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32667020000e+04 , 9.24075055556e+00 , 8.5300000e+02 , 4.0657031e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32675550000e+04 , 9.24098750000e+00 , 8.8600000e+02 , 4.1409219e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32684410000e+04 , 9.24123361111e+00 , 8.1800000e+02 , 4.2148438e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32692590000e+04 , 9.24146083333e+00 , 8.2500000e+02 , 4.0540312e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32700840000e+04 , 9.24169000000e+00 , 8.4900000e+02 , 4.1305469e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32709330000e+04 , 9.24192583333e+00 , 8.6800000e+02 , 4.1046094e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32718010000e+04 , 9.24216694444e+00 , 8.1800000e+02 , 4.1422187e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32726190000e+04 , 9.24239416667e+00 , 8.3300000e+02 , 4.0631094e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32734520000e+04 , 9.24262555556e+00 , 8.8200000e+02 , 4.1318437e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32743340000e+04 , 9.24287055556e+00 , 9.2100000e+02 , 4.0670000e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32752550000e+04 , 9.24312638889e+00 , 8.9600000e+02 , 4.1577813e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32761510000e+04 , 9.24337527778e+00 , 8.4400000e+02 , 4.1577813e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32769950000e+04 , 9.24360972222e+00 , 8.9200000e+02 , 4.0034531e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32778870000e+04 , 9.24385750000e+00 , 9.4100000e+02 , 4.1318437e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32788280000e+04 , 9.24411888889e+00 , 9.2000000e+02 , 4.1422188e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32797480000e+04 , 9.24437444444e+00 , 8.4800000e+02 , 4.1085000e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32805960000e+04 , 9.24461000000e+00 , 8.8300000e+02 , 4.1007188e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32814790000e+04 , 9.24485527778e+00 , 8.9200000e+02 , 4.1292500e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32823710000e+04 , 9.24510305556e+00 , 9.1400000e+02 , 4.0994219e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32832850000e+04 , 9.24535694444e+00 , 8.6100000e+02 , 4.1694531e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32841460000e+04 , 9.24559611111e+00 , 9.0200000e+02 , 4.0942344e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32850480000e+04 , 9.24584666667e+00 , 9.1000000e+02 , 4.1136875e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32859580000e+04 , 9.24609944444e+00 , 9.0900000e+02 , 4.1577813e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32868670000e+04 , 9.24635194444e+00 , 8.5100000e+02 , 4.2005781e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32877180000e+04 , 9.24658833333e+00 , 8.6000000e+02 , 4.0747812e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32885780000e+04 , 9.24682722222e+00 , 8.7500000e+02 , 4.1253594e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32894530000e+04 , 9.24707027778e+00 , 8.5400000e+02 , 4.1564844e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32903070000e+04 , 9.24730750000e+00 , 8.3500000e+02 , 4.1227656e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32911420000e+04 , 9.24753944444e+00 , 8.5500000e+02 , 4.0825625e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32919970000e+04 , 9.24777694444e+00 , 8.8300000e+02 , 4.1188750e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32928800000e+04 , 9.24802222222e+00 , 8.4400000e+02 , 4.1915000e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32937240000e+04 , 9.24825666667e+00 , 8.4300000e+02 , 4.0916406e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32945670000e+04 , 9.24849083333e+00 , 8.8400000e+02 , 4.1110938e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32954510000e+04 , 9.24873638889e+00 , 8.9100000e+02 , 4.1435156e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32963420000e+04 , 9.24898388889e+00 , 8.4600000e+02 , 4.1927969e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32971880000e+04 , 9.24921888889e+00 , 8.4400000e+02 , 4.1201719e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32980320000e+04 , 9.24945333333e+00 , 8.2600000e+02 , 4.0371719e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32988580000e+04 , 9.24968277778e+00 , 7.9900000e+02 , 4.1681562e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.32996570000e+04 , 9.24990472222e+00 , 7.6400000e+02 , 4.1097969e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.33004210000e+04 , 9.25011694444e+00 , 7.5400000e+02 , 4.0644063e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.33011750000e+04 , 9.25032638889e+00 , 7.1800000e+02 , 3.9982656e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.33018930000e+04 , 9.25052583333e+00 , 7.0400000e+02 , 4.0981250e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.33025970000e+04 , 9.25072138889e+00 , 7.1700000e+02 , 4.1292500e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.33033140000e+04 , 9.25092055556e+00 , 7.9600000e+02 , 3.9865937e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 3.33041100000e+04 , 9.25114166667e+00 , 8.7500000e+02 , 4.1655625e+02 , 1.000 , allOK , 
